sentence,tag
"['a', '36', '-', 'y', '-', 'o', 'patient', 'with', 'schizophrenia', ',', 'who', 'had', 'consumed', 'gradually', 'increasing', 'quantities', 'of', 'oolong', 'tea', 'that', 'eventually', 'reached', '15', 'l', 'each', 'day', ',', 'became', 'delirious', 'and', 'was', 'admitted', 'to', 'a', 'psychiatric', 'hospital', '.']","['O', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'O', 'O', 'I-Problem', 'O', 'O', 'O', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Other', 'I-Other', 'O', 'O', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['intraventricular', 'nafcillin', '-', 'induced', 'seizures', 'in', 'a', 'neonate', '.']","['I-Problem', 'I-Treatment', 'O', 'O', 'I-Problem', 'O', 'O', 'I-Background', 'O']"
"['nevertheless', ',', 'the', 'coagulopathy', 'seemed', 'to', 'be', 'most', 'closely', 'associated', 'with', 'the', 'administration', 'of', 'the', 'cephalosporin', '.']","['O', 'O', 'O', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'O']"
"['we', 'recommended', 'periodic', 'examination', 'of', 'the', 'serum', 'proteins', 'in', 'patients', 'receiving', 'diphenylhydantoin', 'in', 'order', 'to', 'detect', 'development', 'of', 'monoclonal', 'gammopathy', '.']","['O', 'O', 'O', 'I-Test', 'O', 'O', 'I-Test', 'I-Test', 'O', 'O', 'O', 'I-Treatment', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'O']"
"['moxalactam', 'is', 'more', 'likely', 'to', 'be', 'associated', 'with', 'platelet', 'dysfunction', '.']","['I-Treatment', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'O']"
"['this', 'prompted', 'us', 'to', 'suspect', 'that', 'ddi', 'might', 'be', 'responsible', 'for', 'fulminant', 'hepatitis', 'in', 'all', 'three', 'aids', 'patients', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'I-Problem', 'O', 'O']"
"['two', 'patients', ',', 'each', 'receiving', 'warfarin', 'for', 'stroke', 'prophylaxis', 'in', 'association', 'with', 'chronic', 'atrial', 'fibrillation', ',', 'developed', 'adverse', 'effects', 'after', 'the', 'initiation', 'of', 'tolterodine', 'for', 'urinary', 'disorders', '.']","['O', 'O', 'O', 'O', 'I-Treatment', 'I-Treatment', 'O', 'I-Problem', 'I-Treatment', 'O', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Treatment', 'O', 'I-Treatment', 'O', 'I-Treatment', 'O', 'I-Problem', 'I-Problem', 'O']"
"['case', 'summary', ':', 'a', '45', '-', 'year', '-', 'old', 'hiv', '-', 'positive', 'man', '(', 'cd4', '+', 'count', '450', 'cells', '/', 'mm', '(', '3', ')', 'and', 'history', 'of', 'aids', '-', 'defining', 'illness', ')', 'presented', 'with', 'jhr', 'after', 'an', 'initial', 'intravenous', 'dose', 'of', 'penicillin', 'g', 'for', 'presumed', 'neurosyphilis', '.']","['O', 'O', 'O', 'O', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Background', 'O', 'I-Background', 'O', 'I-Test', 'I-Background', 'I-Background', 'O', 'I-Background', 'O', 'I-Background', 'O', 'O', 'O', 'O', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'O', 'O', 'O', 'I-Problem', 'O', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'O', 'O', 'I-Problem', 'O']"
"['the', 'second', 'patient', 'developed', 'both', 'autoimmune', 'thyroid', 'disease', 'and', 'a', 'refractory', 'pre', '-', 'patellar', 'bursitis', 'after', '50', 'months', 'of', 'ifn', '-', 'beta', 'therapy', '.']","['O', 'I-Background', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Other', 'I-Other', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O']"
"['reversible', 'sclerotic', 'changes', 'of', 'lumbar', 'spine', 'and', 'femur', 'due', 'to', 'long', '-', 'term', 'oral', 'isotretinoin', 'therapy', '.']","['I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'O', 'O', 'I-Other', 'I-Other', 'I-Other', 'I-Treatment', 'I-Treatment', 'O', 'O']"
"['a', 'case', 'of', 'priapism', 'associated', 'with', 'trazodone', 'is', 'described', '.']","['O', 'I-Background', 'O', 'I-Problem', 'O', 'O', 'I-Treatment', 'O', 'O', 'O']"
"['severe', 'adenovirus', 'pneumonia', '(', 'avp', ')', 'following', 'infliximab', 'infusion', 'for', 'the', 'treatment', 'of', 'crohn', ""'"", 's', 'disease', '.']","['O', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'O', 'I-Treatment', 'I-Treatment', 'O', 'O', 'O', 'O', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'O']"
"['no', 'other', 'endogenous', 'or', 'exogenous', 'cause', 'for', 'the', 'gynecomastia', 'could', 'be', 'found', 'except', 'for', 'the', 'theophylline', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'O']"
"['a', '58', '-', 'year', '-', 'old', 'woman', 'developed', 'unilateral', 'acute', 'angle', '-', 'closure', 'glaucoma', 'four', 'days', 'after', 'the', 'application', 'of', 'a', 'patch', 'of', 'transdermal', 'scopolamine', 'delivery', 'system', '(', 'transderm', '-', 'v', ')', '.']","['O', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Other', 'I-Other', 'I-Treatment', 'O', 'I-Treatment', 'O', 'O', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'O']"
"['we', 'report', 'a', '50', '-', 'year', '-', 'old', 'male', 'patient', 'with', 'a', '15', '-', 'year', 'history', 'of', 'psoriasis', 'including', 'mutilating', 'psoriatic', 'arthritis', ',', 'in', 'whom', 'the', 'withdrawal', 'of', 'cyclosporin', 'a', 'induced', 'a', 'generalised', 'pustular', 'exacerbation', 'and', 'a', 'aggravation', 'of', 'the', 'joint', 'condition', '.']","['O', 'O', 'O', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'O', 'O', 'O', 'I-Background', 'I-Background', 'I-Background', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'O', 'I-Treatment', 'O', 'I-Treatment', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Problem', 'O', 'O', 'I-Problem', 'I-Problem', 'O']"
"['toxicity', 'of', 'cadmium', 'and', 'zinc', 'to', 'encystment', 'and', 'in', 'vitro', 'excystment', 'of', 'parorchis', 'acanthus', '(', 'digenea', ':', 'philophthalmidae', ')', '.']","['I-Problem', 'O', 'I-Treatment', 'O', 'I-Treatment', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['the', 'syndrome', 'of', 'irreversible', 'lithium', '-', 'effectuated', 'neurotoxicity', '(', 'silent', ')', '.']","['O', 'I-Problem', 'O', 'I-Problem', 'I-Treatment', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'O', 'O']"
"['one', 'patient', 'on', 'ouabain', 'also', 'developed', 'cardiomyopathy', '.']","['O', 'O', 'O', 'I-Treatment', 'O', 'O', 'I-Problem', 'O']"
"['data', 'suggest', 'that', 'tamoxifen', 'is', 'involved', 'in', 'the', 'pathogenesis', '.']","['O', 'O', 'O', 'I-Treatment', 'O', 'O', 'O', 'O', 'I-Problem', 'O']"
"['prolonged', '-', 'release', 'oxycodone', 'enhances', 'the', 'effects', 'of', 'existing', 'gabapentin', 'therapy', 'in', 'painful', 'diabetic', 'neuropathy', 'patients', '.']","['I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'I-Treatment', 'O', 'I-Background', 'I-Problem', 'I-Problem', 'O', 'O']"
"['objective', ':', 'to', 'describe', 'what', 'is', 'believed', ',', 'as', 'of', 'november', '4', ',', '2003', ',', 'to', 'be', 'the', 'first', 'case', 'published', 'in', 'the', 'literature', 'of', 'acute', 'interstitial', 'nephritis', '(', 'ain', ')', 'due', 'to', 'pantoprazole', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'O', 'O', 'O', 'I-Treatment', 'O']"
"['we', 'report', 'a', 'patient', 'of', 'organic', 'bipolar', 'affective', 'disorder', 'who', 'developed', 'hiccups', 'with', 'the', 'atypical', 'antipsychotic', 'aripiprazole', '.']","['O', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Problem', 'O', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O']"
"['a', '28', 'year', '-', 'old', 'man', 'with', 'chronic', 'hepatitis', 'b', 'was', 'administered', 'interferon', '-', 'alpha', '(', '5', 'x', '10', '(', '6', ')', 'iu', ')', 'intramuscularly', 'once', 'a', 'day', 'for', '28', 'days', '.']","['O', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'O', 'I-Treatment', 'O', 'I-Treatment', 'I-Other', 'O', 'I-Other', 'O', 'I-Treatment', 'I-Treatment', 'O']"
"['the', 'case', 'of', 'a', 'patient', 'taking', 'high', '-', 'dosage', 'olanzapine', 'who', 'experienced', 'parkinsonism', 'after', 'smoking', 'cessation', 'is', 'reported', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'O', 'I-Problem', 'O', 'I-Treatment', 'I-Treatment', 'O', 'O', 'O']"
"['the', 'most', 'common', 'complication', 'of', 'warfarin', 'use', 'is', 'adverse', 'bleeding', '.']","['O', 'O', 'O', 'O', 'O', 'I-Treatment', 'O', 'O', 'I-Problem', 'I-Problem', 'O']"
"['to', 'report', 'a', 'case', 'of', 'autonomic', ',', 'neurological', 'and', 'neuromuscular', 'instability', 'following', 'methylene', 'blue', 'infusion', 'for', 'parathyroidectomy', ';', 'to', 'advance', 'the', 'argument', 'for', 'a', 'diagnosis', 'of', 'serotonin', 'syndrome', ';', 'and', 'to', 'consider', 'this', 'diagnosis', 'in', 'previous', ',', 'unexplained', 'reports', 'of', 'adverse', 'reactions', 'amongst', 'patients', 'undergoing', 'parathyroidectomy', 'using', 'methylene', 'blue', '.']","['O', 'O', 'O', 'O', 'O', 'I-Problem', 'O', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['pvt', 'during', 'chemotherapy', 'in', 'children', 'is', 'a', 'rare', 'event', 'and', 'appears', 'to', 'be', 'closely', 'related', 'to', 'intensive', 'chemotherapy', 'containing', 'busulfan', 'and', 'to', 'be', 'associated', 'with', 'hvod', '.']","['I-Problem', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'O', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'O']"
"['it', 'is', 'hoped', 'that', 'this', 'case', 'report', 'creates', 'awareness', 'that', 'ofloxacin', '-', 'induced', 'toxic', 'epidermal', 'necrolysis', 'is', 'possible', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O']"
"['concomitant', 'use', 'of', 'simvastatin', 'and', 'amiodarone', 'resulting', 'in', 'severe', 'rhabdomyolysis', ':', 'a', 'case', 'report', 'and', 'review', 'of', 'the', 'literature', '.']","['I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'O', 'I-Treatment', 'O', 'O', 'O', 'I-Problem', 'O', 'O', 'I-Background', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['a', 'case', 'of', 'intercerebral', 'hematoma', 'due', 'to', 'warfarin', '-', 'induced', 'coagulopathy', 'is', 'presented', '.']","['O', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Treatment', 'O', 'O', 'I-Problem', 'O', 'O', 'O']"
"['severe', 'visual', 'loss', 'after', 'a', 'single', 'dose', 'of', 'vincristine', 'in', 'a', 'patient', 'with', 'spinal', 'cord', 'astrocytoma', '.']","['I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Other', 'I-Other', 'O', 'I-Treatment', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O']"
"['musculoskeletal', 'complaints', 'were', 'the', 'presenting', 'symptoms', 'in', 'four', 'of', '44', 'children', '(', '9', '%', ')', 'treated', 'for', 'relapsed', 'wilms', ""'"", 'tumors', 'with', 'ifosfamide', ',', 'a', 'derivative', 'of', 'cyclophosphamide', '.']","['I-Problem', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Background', 'O', 'I-Background', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'O', 'I-Treatment', 'O', 'O', 'O', 'O', 'O', 'O']"
"['gemcitabine', 'should', 'be', 'added', 'to', 'the', 'list', 'of', 'drugs', 'known', 'to', 'cause', 'radiation', 'recall', '.']","['I-Treatment', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'O']"
"['a', 'paradoxical', 'ocular', 'effect', 'of', 'brimonidine', '.']","['O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Treatment', 'O']"
"['discussion', ':', 'no', 'published', 'clinical', 'studies', 'in', 'patients', 'receiving', 'clindamycin', 'vaginal', 'cream', 'for', 'bacterial', 'vaginosis', 'have', 'documented', 'c', '.', 'difficile', 'toxin', 'in', 'stool', 'samples', 'of', 'patients', 'with', 'diarrhea', '.']","['O', 'O', 'O', 'O', 'I-Test', 'I-Test', 'O', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Test', 'O', 'O', 'O', 'O', 'O']"
"['acute', 'interstitial', 'nephritis', 'due', 'to', 'pantoprazole', '.']","['I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Treatment', 'O']"
"['physicians', 'should', 'keep', 'in', 'mind', 'that', 'taxanes', 'such', 'as', 'paclitaxel', 'have', 'the', 'potential', 'to', 'cause', 'pneumonitis', 'and', 'lung', 'fibrosis', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'O']"
"['infant', 'twins', 'sustained', 'severe', 'circumoral', 'and', 'pharyngeal', 'burns', 'from', 'a', 'concentrated', 'solution', 'of', 'benzalkonium', '(', 'zephiran', ')', 'chloride', 'prescribed', 'for', 'treatment', 'of', 'candidiasis', '.']","['I-Background', 'I-Background', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'O', 'I-Treatment', 'O', 'I-Treatment', 'O', 'O', 'O', 'O', 'I-Problem', 'O']"
"['isotretinoin', 'teratogenicity', '.']","['I-Treatment', 'I-Problem', 'O']"
"['hepatitis', 'following', 'cimetidine', 'administration', '.']","['I-Problem', 'O', 'I-Treatment', 'O', 'O']"
"['we', 'report', 'the', 'case', 'of', 'an', '11', '-', 'month', '-', 'old', 'female', 'infant', 'with', 'a', 'depressed', 'level', 'of', 'consciousness', 'after', 'ingestion', 'of', 'ibuprofen', 'whose', 'mental', 'status', 'markedly', 'improved', 'with', 'administration', 'of', 'naloxone', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'O', 'I-Treatment', 'O', 'I-Treatment', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['a', '73', 'year', '-', 'old', 'patient', 'with', 'wolff', '-', 'parkinson', '-', 'white', 'syndrome', 'and', 'paroxysmic', 'supraventricular', 'tachycardia', 'developed', 'an', 'acute', 'reversible', 'encephalopathy', 'within', '15', 'days', 'of', 'initiation', 'of', 'flecainide', '.']","['O', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Other', 'I-Other', 'I-Other', 'O', 'O', 'O', 'I-Treatment', 'O']"
"['since', 'the', 'depressive', 'symptoms', 'returned', 'sertraline', 'medication', 'was', 'initiated', '.']","['O', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Treatment', 'O', 'O', 'O', 'O']"
"['supravenous', 'hyperpigmentation', 'in', 'association', 'with', 'chop', 'chemotherapy', 'of', 'a', 'cd30', '(', 'ki', '-', '1', ')', '-', 'positive', 'anaplastic', 'large', '-', 'cell', 'lymphoma', '.']","['I-Problem', 'I-Problem', 'O', 'O', 'O', 'I-Treatment', 'I-Treatment', 'O', 'O', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O']"
"['a', '33', '-', 'year', '-', 'old', 'male', 'presented', 'with', 'brown', 'discolouration', 'of', 'the', 'fingernails', 'following', 'the', 'application', 'of', '4', '%', 'hydroquinone', 'in', 'sorbolene', 'cream', 'and', '0', '.', '1', '%', 'tretinoin', 'cream', 'to', 'the', 'face', 'intermittently', 'for', '9', 'months', '.']","['O', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Problem', 'O', 'O', 'O', 'O', 'I-Treatment', 'O', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'O', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'O', 'O', 'I-Treatment', 'I-Other', 'O', 'I-Other', 'I-Other', 'O']"
"['we', 'describe', 'two', 'cases', 'of', 'sulfadiazine', '-', 'induced', 'crystalluria', 'and', 'renal', 'failure', 'in', 'patients', 'with', 'acquired', 'immunodeficiency', 'syndrome', ',', 'review', 'the', 'pertinent', 'literature', ',', 'and', 'discuss', 'the', 'pathogenesis', '.']","['O', 'O', 'O', 'I-Background', 'O', 'I-Treatment', 'O', 'O', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['acute', 'eosinophilic', 'pneumonia', 'caused', 'by', 'calcium', 'stearate', ',', 'an', 'additive', 'agent', 'for', 'an', 'oral', 'antihistaminic', 'medication', '.']","['I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Treatment', 'I-Treatment', 'O', 'O', 'I-Treatment', 'I-Treatment', 'O', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O']"
"['the', 'cause', 'of', 'death', 'was', 'determined', 'to', 'be', 'acute', 'intoxication', 'by', 'olanzapine', ',', 'and', 'the', 'manner', 'of', 'death', 'was', 'accidental', '.']","['O', 'O', 'O', 'I-Problem', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Treatment', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['long', 'lasting', 'respiratory', 'depression', 'induced', 'by', 'morphine', '-', '6', '-', 'glucuronide', '?']","['I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O']"
"['a', 'toxic', 'encephalopathy', 'characterized', 'by', 'depressed', 'level', 'of', 'consciousness', ',', 'marked', 'irritability', ',', 'and', 'ataxia', 'developed', 'in', 'seven', 'children', ',', '5', 'years', 'of', 'age', 'and', 'younger', ',', 'following', 'administration', 'of', 'an', 'antiemetic', 'combination', 'of', 'pentobarbital', 'and', 'pyrilamine', 'maleate', '.']","['O', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Problem', 'O', 'O', 'O', 'I-Background', 'O', 'I-Background', 'I-Background', 'O', 'I-Background', 'O', 'I-Background', 'O', 'O', 'I-Treatment', 'O', 'O', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'O']"
"['oculomotor', 'disturbances', 'associated', 'with', '5', '-', 'fluorouracil', 'chemotherapy', '.']","['I-Problem', 'I-Problem', 'O', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O']"
"['while', 'doxorubicin', 'was', 'administered', ',', 'the', 'patient', 'presented', 'thoracic', 'pain', 'and', 'breathing', 'distress', 'due', 'to', 'superior', 'vena', 'cava', 'perforation', 'by', 'the', 'central', 'catheter', 'and', 'subsequent', 'extravasation', 'of', 'the', 'drug', 'into', 'the', 'mediastinum', '.']","['O', 'I-Treatment', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['an', '18', '-', 'year', '-', 'old', 'japanese', 'man', 'weighing', '53', 'kg', 'with', 'an', 'anaplastic', 'large', 'cell', 'lymphoma', 'received', 'continuous', 'iv', 'administration', 'of', 'tac', 'as', 'post', '-', 'transplantation', 'prophylaxis', 'against', 'graft', '-', 'versus', '-', 'host', 'disease', '(', 'gvhd', ')', 'after', 'an', 'allogeneic', 'bone', 'marrow', 'transplantation', '(', 'bmt', ')', '.']","['O', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'O', 'O', 'I-Background', 'I-Background', 'I-Problem', 'I-Problem', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'O', 'O', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'O', 'O']"
"['intravenous', 'administration', 'of', 'levodopa', 'ameliorated', 'a', 'refractory', 'akathisia', 'case', 'induced', 'by', 'interferon', '-', 'alpha', '.']","['I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O']"
"['patients', 'with', 'lymphoblastic', 'lymphoma', 'who', 'had', 'treatment', 'with', 'l', '-', 'asparaginase', 'and', 'steroid', 'are', 'predisposed', 'to', 'the', 'development', 'of', 'cortical', 'venous', 'thrombosis', 'and', 'may', 'have', 'this', 'syndrome', 'in', 'addition', 'to', 'a', 'dural', 'puncture', 'headache', '.']","['O', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O']"
